id,name,members,issolo,id_parentgroup,formation,disband,kname,social,alias,id_debut,debut_actual_date,miak,miak_level,sales,gaon_obs,releases,views,releasesm
365,"Kim Bum-soo",male,y,0,1999,NULL,김범수,K=Kim_Bum-soo,NULL,NULL,NULL,237379,none,257745,,"a:5:{s:18:"3집 보고 싶다";a:2:{s:7:"2011-04";i:1179;s:7:"2011-05";i:988;}s:14:"SOLISTA PART.2";a:3:{s:7:"2011-06";i:4572;s:7:"2011-07";i:849;s:7:"2011-08";i:1483;}s:36:"GREATEST HIT (2CD) (BEST ALBUM 2011)";a:3:{s:7:"2011-10";i:4209;s:7:"2011-11";i:1448;s:7:"2011-12";i:1201;}s:28:"겟올라잇 쇼케스트라";a:1:{s:7:"2012-11";i:1709;}s:3:"HIM";a:2:{s:7:"2014-11";i:2165;s:7:"2014-12";i:563;}}",6010,"a:11:{s:7:"2011-04";i:1179;s:7:"2011-05";i:988;s:7:"2011-06";i:4572;s:7:"2011-07";i:849;s:7:"2011-08";i:1483;s:7:"2011-10";i:4209;s:7:"2011-11";i:1448;s:7:"2011-12";i:1201;s:7:"2012-11";i:1709;s:7:"2014-11";i:2165;s:7:"2014-12";i:563;}"
366,Jennie,female,y,31,2018,NULL,제니,"K=Jennie_Kim,I=jennierubyjane",NULL,3215,NULL,0,none,60360,,"a:1:{s:4:"SOLO";a:11:{s:7:"2018-11";i:43598;s:7:"2018-12";i:1804;i:2018;i:45402;s:7:"2019-01";i:2032;s:7:"2019-02";i:1264;s:7:"2019-09";i:1125;s:7:"2019-12";i:1441;s:7:"2020-01";i:1178;s:7:"2020-03";i:3423;s:7:"2020-04";i:1988;s:7:"2020-05";i:2507;}}",624951,"a:10:{s:7:"2018-11";i:43598;s:7:"2018-12";i:1804;s:7:"2019-01";i:2032;s:7:"2019-02";i:1264;s:7:"2019-09";i:1125;s:7:"2019-12";i:1441;s:7:"2020-01";i:1178;s:7:"2020-03";i:3423;s:7:"2020-04";i:1988;s:7:"2020-05";i:2507;}"
367,Eru,male,y,0,2005,NULL,이루,K=Eru_(singer),NULL,NULL,NULL,104138,none,123875,,"a:2:{s:19:"FEEL BRAND NEW (EP)";a:3:{s:7:"2011-04";i:4358;s:7:"2011-05";i:13130;i:2011;i:17516;}s:21:"FEEL BRAND NEW PART.2";a:1:{s:7:"2012-08";i:2221;}}",131,"a:3:{s:7:"2011-04";i:4358;s:7:"2011-05";i:13130;s:7:"2012-08";i:2221;}"
368,"Hyoyeon + 3Lau",coed,n,0,2018,NULL,NULL,NULL,NULL,0,NULL,0,none,0,,NULL,2663,a:0:{}
369,"Sung Si-kyung",male,y,0,2001,NULL,성시경,K=Sung_Si-kyung,NULL,0,NULL,1214074,none,1278698,,"a:3:{s:11:"7집 처음";a:9:{s:7:"2011-09";i:30077;s:7:"2011-10";i:5634;s:7:"2011-11";i:3251;s:7:"2011-12";i:1780;i:2011;i:40742;s:7:"2012-01";i:928;s:7:"2013-02";i:786;s:7:"2014-05";i:1692;s:7:"2014-12";i:1440;}s:25:"6집 여기 내 맘속에";a:3:{s:7:"2011-10";i:1620;s:7:"2014-05";i:2000;s:7:"2014-12";i:1450;}s:17:"WINTER WONDERLAND";a:1:{s:7:"2014-12";i:13966;}}",11981,"a:8:{s:7:"2011-09";i:30077;s:7:"2011-10";i:7254;s:7:"2011-11";i:3251;s:7:"2011-12";i:1780;s:7:"2012-01";i:928;s:7:"2013-02";i:786;s:7:"2014-05";i:3692;s:7:"2014-12";i:16856;}"
370,"Huh Gak",male,y,0,2010,NULL,허각,"K=Huh_Gak,I=huhgak1020,U=OfficialHuhGak,F=huhgak,V=F93BF,VS=96",NULL,3384,2010-11-16,0,none,19039,,"a:5:{s:33:"LIKE 1ST MINI ALBUM `FIRST STORY`";a:1:{s:7:"2011-09";i:12013;}s:14:"LACRIMOSO (EP)";a:1:{s:7:"2012-04";i:2640;}s:17:"1집 LITTLE GIANT";a:1:{s:7:"2013-02";i:2574;}s:13:"사월의 눈";a:1:{s:7:"2015-03";i:1072;}s:12:"겨울동화";a:1:{s:7:"2015-11";i:740;}}",19403,"a:5:{s:7:"2011-09";i:12013;s:7:"2012-04";i:2640;s:7:"2013-02";i:2574;s:7:"2015-03";i:1072;s:7:"2015-11";i:740;}"
371,Se7en,male,y,0,2003,NULL,세븐,K=Seven_(Korean_singer),Seven,NULL,NULL,587111,none,607670,,"a:2:{s:20:"SE7EN NEW MINI ALBUM";a:3:{s:7:"2012-01";i:11730;s:7:"2012-02";i:3550;i:2012;i:16274;}s:10:"I AM SE7EN";a:1:{s:7:"2016-10";i:4285;}}",5188,"a:3:{s:7:"2012-01";i:11730;s:7:"2012-02";i:3550;s:7:"2016-10";i:4285;}"
372,"Park Ji-yoon",female,y,0,1997,NULL,박지윤,"F=parkjiyooncreative,I=parkjiyoon_creative,K=Park_Ji-yoon",NULL,NULL,NULL,1418585,none,1424499,,"a:2:{s:20:"나무가 되는 꿈";a:1:{s:7:"2012-02";i:3719;}s:11:"PARKJIYOON9";a:1:{s:7:"2017-03";i:2195;}}",2224,"a:2:{s:7:"2012-02";i:3719;s:7:"2017-03";i:2195;}"
373,EXO-K,male,n,61,2011,NULL,엑소K,NULL,NULL,524,NULL,0,none,736274,,"a:2:{s:31:"`MAMA` EXO-K THE 1ST MINI ALBUM";a:76:{s:7:"2012-04";i:61333;s:7:"2012-05";i:23429;s:7:"2012-06";i:21921;s:7:"2012-07";i:10468;s:7:"2012-08";i:9917;s:7:"2012-09";i:6334;s:7:"2012-10";i:3487;s:7:"2012-11";i:4628;s:7:"2012-12";i:4408;i:2012;i:145925;s:7:"2013-01";i:7469;s:7:"2013-02";i:4239;s:7:"2013-03";i:4772;s:7:"2013-04";i:1891;s:7:"2013-05";i:5504;s:7:"2013-06";i:2489;s:7:"2013-07";i:3925;s:7:"2013-08";i:6031;s:7:"2013-09";i:9987;s:7:"2013-10";i:9489;s:7:"2013-11";i:6911;s:7:"2013-12";i:9708;i:2013;i:72415;s:7:"2014-01";i:8457;s:7:"2014-02";i:12205;s:7:"2014-03";i:6869;s:7:"2014-04";i:6607;s:7:"2014-05";i:6432;s:7:"2014-06";i:3874;s:7:"2014-07";i:3328;s:7:"2014-08";i:2834;s:7:"2014-09";i:1610;s:7:"2014-10";i:1950;s:7:"2014-11";i:1243;s:7:"2014-12";i:2351;i:2014;i:57760;s:7:"2015-01";i:1183;s:7:"2015-02";i:840;s:7:"2015-03";i:1676;s:7:"2015-04";i:1472;s:7:"2015-05";i:1499;s:7:"2015-06";i:1737;s:7:"2015-07";i:1240;s:7:"2015-08";i:1337;s:7:"2015-09";i:1027;s:7:"2015-10";i:1172;s:7:"2015-11";i:1063;i:2015;i:14633;s:7:"2016-01";i:2110;s:7:"2016-02";i:1253;s:7:"2016-03";i:1584;s:7:"2016-04";i:618;s:7:"2016-05";i:783;s:7:"2016-06";i:893;s:7:"2016-07";i:1027;s:7:"2016-08";i:1050;s:7:"2016-09";i:965;s:7:"2016-10";i:684;s:7:"2016-11";i:789;s:7:"2016-12";i:1029;s:7:"2017-01";i:1160;s:7:"2017-02";i:1461;s:7:"2017-03";i:1132;s:7:"2017-04";i:991;s:7:"2017-05";i:1401;s:7:"2017-07";i:850;s:7:"2017-09";i:944;s:7:"2017-10";i:881;s:7:"2017-11";i:970;s:7:"2018-01";i:1376;s:7:"2018-02";i:1642;s:7:"2018-03";i:983;s:7:"2018-04";i:833;s:7:"2018-05";i:946;s:7:"2018-12";i:1124;s:7:"2019-02";i:1293;}s:17:"중독 (OVERDOSE)";a:38:{s:7:"2014-05";i:390034;s:7:"2014-08";i:3760;s:7:"2014-09";i:2275;s:7:"2014-10";i:1571;s:7:"2014-11";i:998;s:7:"2014-12";i:3227;i:2014;i:385047;s:7:"2015-01";i:1350;s:7:"2015-02";i:2172;s:7:"2015-03";i:2159;s:7:"2015-04";i:1562;s:7:"2015-05";i:1375;s:7:"2015-06";i:886;s:7:"2015-07";i:817;s:7:"2015-08";i:1025;s:7:"2015-09";i:373;s:7:"2015-10";i:1020;s:7:"2015-11";i:811;s:7:"2015-12";i:1495;i:2015;i:15045;s:7:"2016-01";i:823;s:7:"2016-02";i:1437;s:7:"2016-03";i:1085;s:7:"2016-04";i:577;s:7:"2016-05";i:867;s:7:"2016-06";i:598;s:7:"2016-07";i:758;s:7:"2016-08";i:846;s:7:"2016-09";i:604;s:7:"2016-10";i:665;s:7:"2016-11";i:714;s:7:"2016-12";i:833;s:7:"2017-01";i:945;s:7:"2017-02";i:798;s:7:"2017-03";i:659;s:7:"2017-04";i:525;s:7:"2017-05";i:933;s:7:"2018-02";i:1010;}}",100334,"a:73:{s:7:"2012-04";i:61333;s:7:"2012-05";i:23429;s:7:"2012-06";i:21921;s:7:"2012-07";i:10468;s:7:"2012-08";i:9917;s:7:"2012-09";i:6334;s:7:"2012-10";i:3487;s:7:"2012-11";i:4628;s:7:"2012-12";i:4408;s:7:"2013-01";i:7469;s:7:"2013-02";i:4239;s:7:"2013-03";i:4772;s:7:"2013-04";i:1891;s:7:"2013-05";i:5504;s:7:"2013-06";i:2489;s:7:"2013-07";i:3925;s:7:"2013-08";i:6031;s:7:"2013-09";i:9987;s:7:"2013-10";i:9489;s:7:"2013-11";i:6911;s:7:"2013-12";i:9708;s:7:"2014-01";i:8457;s:7:"2014-02";i:12205;s:7:"2014-03";i:6869;s:7:"2014-04";i:6607;s:7:"2014-05";i:396466;s:7:"2014-06";i:3874;s:7:"2014-07";i:3328;s:7:"2014-08";i:6594;s:7:"2014-09";i:3885;s:7:"2014-10";i:3521;s:7:"2014-11";i:2241;s:7:"2014-12";i:5578;s:7:"2015-01";i:2533;s:7:"2015-02";i:3012;s:7:"2015-03";i:3835;s:7:"2015-04";i:3034;s:7:"2015-05";i:2874;s:7:"2015-06";i:2623;s:7:"2015-07";i:2057;s:7:"2015-08";i:2362;s:7:"2015-09";i:1400;s:7:"2015-10";i:2192;s:7:"2015-11";i:1874;s:7:"2016-01";i:2933;s:7:"2016-02";i:2690;s:7:"2016-03";i:2669;s:7:"2016-04";i:1195;s:7:"2016-05";i:1650;s:7:"2016-06";i:1491;s:7:"2016-07";i:1785;s:7:"2016-08";i:1896;s:7:"2016-09";i:1569;s:7:"2016-10";i:1349;s:7:"2016-11";i:1503;s:7:"2016-12";i:1862;s:7:"2017-01";i:2105;s:7:"2017-02";i:2259;s:7:"2017-03";i:1791;s:7:"2017-04";i:1516;s:7:"2017-05";i:2334;s:7:"2017-07";i:850;s:7:"2017-09";i:944;s:7:"2017-10";i:881;s:7:"2017-11";i:970;s:7:"2018-01";i:1376;s:7:"2018-02";i:2652;s:7:"2018-03";i:983;s:7:"2018-04";i:833;s:7:"2018-05";i:946;s:7:"2018-12";i:1124;s:7:"2019-02";i:1293;s:7:"2015-12";i:1495;}"
374,G.O.D,male,n,0,1999,NULL,지오디,K=G.o.d,god,3368,1999-01-13,5086909,none,5168193,,"a:4:{s:8:"CHAPTER8";a:2:{s:7:"2014-07";i:48963;i:2014;i:43449;}s:23:"바람 (THANKS EDITION)";a:1:{s:7:"2014-10";i:10000;}s:16:"GOD SINGLE ALBUM";a:1:{s:7:"2015-12";i:7831;}s:10:"THEN & NOW";a:1:{s:7:"2019-01";i:20004;}}",848,"a:4:{s:7:"2014-07";i:48963;s:7:"2014-10";i:10000;s:7:"2015-12";i:7831;s:7:"2019-01";i:20004;}"
375,S.E.S.,female,n,0,1997,NULL,에스이에스,"K=S.E.S._(band),W=ses.smtown.com",NULL,3528,1997-11-01,3556686,none,3563059,,"a:1:{s:48:"REMEMBER - S.E.S. 20TH ANNIVERSARY SPECIAL ALBUM";a:1:{s:7:"2017-01";i:6373;}}",2107,"a:1:{s:7:"2017-01";i:6373;}"
376,"Infinite F",male,n,96,2015,NULL,"인피니트 F",NULL,"인피니트 F (Infinite F)",1513,NULL,0,none,52914,,"a:1:{s:22:"FIRST SINGLE ALBUM 靑";a:2:{s:7:"2014-12";i:52914;i:2014;i:52914;}}",1018,"a:1:{s:7:"2014-12";i:52914;}"
377,"Choi Jung-in",female,y,0,2010,NULL,정인,"K=Choi_Jung-in,W=www.jung-in.kr,U=JungIn",Jung-in,3261,NULL,0,none,4175,,"a:4:{s:18:"MELODY REMEDY (EP)";a:1:{s:7:"2011-04";i:1945;}s:6:"그니";a:1:{s:7:"2013-03";i:1054;}s:12:"가을여자";a:1:{s:7:"2013-10";i:626;}s:4:"RARE";a:1:{s:7:"2016-01";i:550;}}",469,"a:4:{s:7:"2011-04";i:1945;s:7:"2013-03";i:1054;s:7:"2013-10";i:626;s:7:"2016-01";i:550;}"
378,Naul,male,y,342,2005,NULL,나얼,"K=Naul_(singer),I=rrace",NULL,0,NULL,0,none,63152,,"a:7:{s:20:"PRINCIPLE OF MY SOUL";a:6:{s:7:"2012-09";i:31800;s:7:"2012-10";i:8568;s:7:"2012-11";i:1015;s:7:"2012-12";i:793;i:2012;i:39376;s:7:"2018-04";i:758;}s:23:"BACK TO THE SOUL FLIGHT";a:1:{s:7:"2015-04";i:1668;}s:19:"기억의 빈자리";a:1:{s:7:"2017-12";i:2996;}s:6:"GLORIA";a:1:{s:7:"2018-01";i:4995;}s:9:"BABY FUNK";a:1:{s:7:"2018-02";i:4961;}s:14:"SOUND DOCTRINE";a:1:{s:7:"2018-03";i:6807;}s:35:"SOUND DOCTRINE (LP LIMITED EDITION)";a:1:{s:7:"2018-09";i:1591;}}",41064,"a:11:{s:7:"2012-09";i:31800;s:7:"2012-10";i:8568;s:7:"2012-11";i:1015;s:7:"2012-12";i:793;s:7:"2018-04";i:758;s:7:"2015-04";i:1668;s:7:"2017-12";i:2996;s:7:"2018-01";i:4995;s:7:"2018-02";i:4961;s:7:"2018-03";i:6807;s:7:"2018-09";i:1591;}"
379,Mino,male,y,217,2018,NULL,송민호,"K=Mino_(rapper),I=realllllmino",NULL,3336,NULL,0,none,72659,,"a:1:{s:2:"XX";a:4:{s:7:"2018-11";i:48378;s:7:"2018-12";i:22924;i:2018;i:71302;s:7:"2019-01";i:1357;}}",33698,"a:3:{s:7:"2018-11";i:48378;s:7:"2018-12";i:22924;s:7:"2019-01";i:1357;}"
380,Nature,female,n,0,2018,NULL,네이처,"K=Nature_(band),W=nature.nchworld.com,T=nature_nchworld,I=nature.nchworld,F=nature.nchworld,V=C157BB,VS=990",NULL,3337,NULL,0,none,23652,,"a:4:{s:13:"기분 좋아";a:1:{s:7:"2018-08";i:1041;}s:10:"썸&러브";a:1:{s:7:"2018-11";i:1128;}s:13:"I`M SO PRETTY";a:1:{s:7:"2019-07";i:7951;}s:20:"NATURE WORLD: CODE A";a:3:{s:7:"2019-11";i:10600;s:7:"2019-12";i:1735;s:7:"2020-01";i:1197;}}",213198,"a:6:{s:7:"2018-08";i:1041;s:7:"2018-11";i:1128;s:7:"2019-07";i:7951;s:7:"2019-11";i:10600;s:7:"2019-12";i:1735;s:7:"2020-01";i:1197;}"
381,"Eddy Kim",male,y,0,2014,NULL,에디킴,"T=soulquaker,I=soulquaker_,Y=UCQB9WopIbwmBs48FM6BrfIQ,K=Eddy_Kim",김정환,3388,NULL,0,none,3418,,"a:2:{s:13:"너 사용법";a:2:{s:7:"2014-04";i:1481;s:7:"2014-05";i:713;}s:14:"SING SING SING";a:1:{s:7:"2015-01";i:1224;}}",40119,"a:3:{s:7:"2014-04";i:1481;s:7:"2014-05";i:713;s:7:"2015-01";i:1224;}"
383,JQT,female,n,0,2009,2012,제이큐티,K=JQT_(band),NULL,3405,2009-10-12,0,none,1924,,"a:1:{s:13:"PEEKABOO (EP)";a:2:{s:7:"2011-01";i:962;s:7:"2011-11";i:962;}}",50,"a:2:{s:7:"2011-01";i:962;s:7:"2011-11";i:962;}"
384,"Dynamic Duo",male,n,0,2004,NULL,다이나믹듀오,"K=Dynamic_Duo_(South_Korean_duo),F=dynamicduo.official.page,I=gaekogeem",NULL,0,NULL,0,none,29578,,"a:4:{s:27:"DYNAMIC DUO 6TH DIGILOG 1/2";a:3:{s:7:"2011-11";i:7867;s:7:"2011-12";i:907;s:7:"2012-01";i:1187;}s:27:"DYNAMIC DUO 6TH DIGILOG 2/2";a:2:{s:7:"2012-01";i:6347;s:7:"2012-02";i:710;}s:17:"7집 LUCKYNUMBERS";a:2:{s:7:"2013-07";i:9435;s:7:"2013-08";i:1100;}s:14:"GRAND CARNIVAL";a:1:{s:7:"2015-11";i:2025;}}",1144,"a:7:{s:7:"2011-11";i:7867;s:7:"2011-12";i:907;s:7:"2012-01";i:7534;s:7:"2012-02";i:710;s:7:"2013-07";i:9435;s:7:"2013-08";i:1100;s:7:"2015-11";i:2025;}"
385,IZ,male,n,0,2017,NULL,아이즈,K=IZ_(band),NULL,3411,NULL,0,none,18334,,"a:5:{s:32:"IZ 1ST MINI ALBUM `ALL YOU WANT`";a:2:{s:7:"2017-08";i:1508;s:7:"2017-09";i:1268;}s:5:"ANGEL";a:2:{s:7:"2018-05";i:2027;s:7:"2018-06";i:918;}s:5:"RE:IZ";a:2:{s:7:"2019-05";i:1374;s:7:"2019-06";i:5818;}s:8:"FREOM:IZ";a:1:{s:7:"2019-08";i:1235;}s:6:"THE:IZ";a:1:{s:7:"2020-02";i:4186;}}",785,"a:8:{s:7:"2017-08";i:1508;s:7:"2017-09";i:1268;s:7:"2018-05";i:2027;s:7:"2018-06";i:918;s:7:"2019-05";i:1374;s:7:"2019-06";i:5818;s:7:"2019-08";i:1235;s:7:"2020-02";i:4186;}"
386,"Seo Inguk + Eunji",coed,n,0,2012,NULL,"서인국 X 정은지",NULL,NULL,0,NULL,0,none,0,,NULL,27783,a:0:{}
387,"NS Yoon-G",female,y,0,2009,NULL,NS윤지,"K=Kim_Yoon-ji,U=NSYoonGVEVO","Kim Yoon-ji",3516,2009-09-23,0,none,13875,,"a:4:{s:10:"NEO SPIRIT";a:1:{s:7:"2012-01";i:3700;}s:8:"SKINSHIP";a:1:{s:7:"2012-07";i:1493;}s:11:"THE WAY 2..";a:1:{s:7:"2014-04";i:6894;}s:10:"SINCERELY,";a:1:{s:7:"2015-03";i:1788;}}",5583,"a:4:{s:7:"2012-01";i:3700;s:7:"2012-07";i:1493;s:7:"2014-04";i:6894;s:7:"2015-03";i:1788;}"
388,"Jay Park",male,y,5,2010,NULL,박재범,"K=Jay_Park,I=jparkitrighthere,T=jaybumaom",NULL,3474,2010-07-13,41316,none,279951,,"a:6:{s:18:"TAKE A DEEPER LOOK";a:1:{i:2011;i:66316;}s:14:"1집 NEW BREED";a:3:{s:7:"2012-02";i:73841;s:7:"2012-09";i:748;i:2012;i:76829;}s:9:"EVOLUTION";a:2:{s:7:"2014-09";i:33371;i:2014;i:33512;}s:9:"WORLDWIDE";a:3:{s:7:"2015-11";i:32397;s:7:"2015-12";i:471;i:2015;i:32776;}s:21:"EVERYTHING YOU WANTED";a:4:{s:7:"2016-10";i:10582;s:7:"2016-11";i:11798;s:7:"2016-12";i:912;i:2016;i:23027;}s:22:"THE ROAD LESS TRAVELED";a:1:{s:7:"2019-06";i:6175;}}",209014,"a:9:{s:7:"2012-02";i:73841;s:7:"2012-09";i:748;s:7:"2014-09";i:33371;s:7:"2015-11";i:32397;s:7:"2015-12";i:471;s:7:"2016-10";i:10582;s:7:"2016-11";i:11798;s:7:"2016-12";i:912;s:7:"2019-06";i:6175;}"
389,"John Park",male,y,0,2012,NULL,존박,K=John_Park_(musician),"존 박",3476,NULL,0,none,26950,,"a:2:{s:10:"KNOCK (EP)";a:4:{s:7:"2012-02";i:13000;s:7:"2012-03";i:3802;s:7:"2012-04";i:1249;i:2012;i:18741;}s:16:"1집 INNER CHILD";a:1:{s:7:"2013-07";i:8209;}}",2995,"a:4:{s:7:"2012-02";i:13000;s:7:"2012-03";i:3802;s:7:"2012-04";i:1249;s:7:"2013-07";i:8209;}"
390,"Seo Inguk",male,y,0,2009,NULL,서인국,"K=Seo_In-guk,I=seo_cccc,T=sigstyle_jp,U=SEOINGUK,V=F91C3,VS=98","Seo In-guk",3536,2009-10-27,0,none,9154,,"a:2:{s:11:"PERFECT FIT";a:1:{s:7:"2012-04";i:2795;}s:13:"웃다 울다";a:1:{s:7:"2013-04";i:6359;}}",1562,"a:2:{s:7:"2012-04";i:2795;s:7:"2013-04";i:6359;}"
391,"Ulala Session",male,n,0,2011,NULL,울랄라세션,K=Ulala_Session,NULL,3492,NULL,0,none,25413,,"a:3:{s:28:"미니앨범 ULALA SENSATION";a:2:{s:7:"2012-05";i:24497;i:2012;i:22316;}s:6:"MEMORY";a:1:{s:7:"2013-07";i:2299;}s:7:"REJOYCE";a:1:{s:7:"2014-11";i:798;}}",6884,"a:3:{s:7:"2012-05";i:24497;s:7:"2013-07";i:2299;s:7:"2014-11";i:798;}"
392,Onew,male,y,172,2018,NULL,온유,K=Onew,"Lee Jin-ki",0,NULL,0,none,71501,,"a:1:{s:26:"VOICE - THE 1ST MINI ALBUM";a:3:{s:7:"2018-12";i:69023;i:2018;i:69023;s:7:"2019-01";i:2478;}}",1307,"a:2:{s:7:"2018-12";i:69023;s:7:"2019-01";i:2478;}"
393,Joy,female,y,165,2015,NULL,조이,"K=Joy_(singer),I=joy.redvelvet",박수영,0,NULL,0,none,0,,NULL,55882,a:0:{}
394,J-Hope,male,y,40,2018,NULL,정호석,"K=J-Hope,A=j-hope/1354883995",제이홉,3550,NULL,0,none,0,,NULL,279292,a:0:{}
395,Hotshot,male,n,0,2014,NULL,핫샷,"F=2014Hotshot,T=2014_hotshot,K=Hotshot_(band)",NULL,3555,NULL,0,none,23448,,"a:4:{s:11:"TAKE A SHOT";a:3:{s:7:"2014-10";i:801;s:7:"2014-11";i:425;s:7:"2014-12";i:1183;}s:13:"AM I HOTSHOT?";a:2:{s:7:"2015-04";i:1380;s:7:"2015-05";i:1167;}s:13:"I'M A HOTSHOT";a:1:{s:7:"2015-07";i:1647;}s:15:"EARLY FLOWERING";a:2:{s:7:"2018-11";i:10433;s:7:"2018-12";i:6412;}}",1589,"a:8:{s:7:"2014-10";i:801;s:7:"2014-11";i:425;s:7:"2014-12";i:1183;s:7:"2015-04";i:1380;s:7:"2015-05";i:1167;s:7:"2015-07";i:1647;s:7:"2018-11";i:10433;s:7:"2018-12";i:6412;}"
396,D-Crunch,male,n,0,2018,NULL,디크런치,"K=D-Crunch,I=d_crunch_official,T=DIA_CRUNCH,Y=UCCyCvwz4NSX1wfUYoYnLU_Q,V=C2479D,VS=975",NULL,3558,NULL,0,none,2592,,"a:2:{s:4:"0806";a:1:{s:7:"2018-08";i:1105;}s:15:"M1112 (4COLORS)";a:1:{s:7:"2018-11";i:1487;}}",3020,"a:2:{s:7:"2018-08";i:1105;s:7:"2018-11";i:1487;}"
397,TraxX,male,n,0,2004,NULL,트랙스,K=TraxX,"The TRAX,TRAX",3597,2004-07-20,5230,none,8082,,"a:1:{s:27:"창문 (THE 3RD MINI ALBUM)";a:1:{s:7:"2011-11";i:2852;}}",945,"a:1:{s:7:"2011-11";i:2852;}"
398,"Kyungri + Choi Nakta",coed,n,0,2018,NULL,"박경리 + 최낙타",NULL,"GYEONG REE + Choi Nakta",3620,NULL,0,none,0,,NULL,16,a:0:{}
399,"Kyungri + Jeong Jinwoon",coed,n,0,2017,NULL,"경리 + 정진운",NULL,"GYEONG REE + JEONG JINWOON",3621,NULL,0,none,0,,NULL,17,a:0:{}
400,"Chung ha + Yesung",coed,n,0,2018,NULL,"청하 + 예성",NULL,NULL,3622,NULL,0,none,0,,NULL,825,a:0:{}
401,"Sohee ",female,y,252,2016,NULL,소희,"K=Kim_So-hee_(singer,_born_1999)",NULL,3626,NULL,0,none,0,,NULL,1136,a:0:{}
402,Jiyeon,female,n,193,2014,NULL,지연,"K=Park_Ji-yeon,I=jiyeon2__,V=C886D5,VS=875","Park Ji-yeon ",3635,NULL,0,none,15639,,"a:1:{s:10:"NEVER EVER";a:3:{s:7:"2014-05";i:8000;s:7:"2014-06";i:6172;i:2014;i:15639;}}",8901,"a:2:{s:7:"2014-05";i:8000;s:7:"2014-06";i:6172;}"
403,Ben,female,y,0,2012,NULL,벤,K=Ben_(South_Korean_singer),"Lee Eun-young",0,NULL,0,none,2414,,"a:2:{s:6:"RECIPE";a:1:{s:7:"2018-05";i:985;}s:5:"180˚";a:1:{s:7:"2018-12";i:1429;}}",13646,"a:2:{s:7:"2018-05";i:985;s:7:"2018-12";i:1429;}"
404,Junhyung,male,y,26,2013,NULL,용준형,"K=Yong_Jun-hyung,I=bigbadboii,T=joker891219","Yong Jun-hyung",3652,NULL,0,none,59361,,"a:2:{s:6:"FLOWER";a:3:{s:7:"2013-12";i:27703;i:2013;i:27703;s:7:"2014-01";i:2071;}s:24:"1ST ALBUM `GOODBYE 20`S`";a:1:{s:7:"2018-05";i:29587;}}",2780,"a:3:{s:7:"2013-12";i:27703;s:7:"2014-01";i:2071;s:7:"2018-05";i:29587;}"
406,"Paul Kim",male,y,0,2015,NULL,폴킴,"K=Paul_Kim_(musician,_born_1981),A=paul-kim/id285172014",NULL,0,NULL,0,none,5459,,"a:4:{s:31:"THE 1ST MINI ALBUM `SONG DIARY`";a:1:{s:7:"2019-04";i:1669;}s:3:"비";a:1:{s:7:"2019-08";i:1078;}s:14:"마음, 하나";a:1:{s:7:"2019-10";i:1516;}s:11:"마음, 둘";a:1:{s:7:"2020-04";i:1196;}}",72212,"a:4:{s:7:"2019-04";i:1669;s:7:"2019-08";i:1078;s:7:"2019-10";i:1516;s:7:"2020-04";i:1196;}"
407,Ali,female,y,0,2009,NULL,알리,K=Ali_(South_Korean_singer),NULL,3678,2009-10-10,0,none,7616,,"a:5:{s:46:"1집 SOULLI (소리) : 영혼이 있는 마을";a:2:{s:7:"2011-12";i:2459;s:7:"2012-02";i:700;}s:16:"불후의 명곡";a:2:{s:7:"2012-01";i:962;s:7:"2012-02";i:758;}s:9:"지우개";a:1:{s:7:"2013-01";i:812;}s:13:"TURNING POINT";a:1:{s:7:"2014-11";i:1192;}s:10:"WHITE HOLE";a:1:{s:7:"2015-10";i:733;}}",4360,"a:6:{s:7:"2011-12";i:2459;s:7:"2012-02";i:1458;s:7:"2012-01";i:962;s:7:"2013-01";i:812;s:7:"2014-11";i:1192;s:7:"2015-10";i:733;}"
408,"Nam Woohyun",male,y,96,2016,NULL,남우현,"K=Nam_Woo-hyun,T=wowwh",Woohyun,3679,NULL,0,none,185148,,"a:3:{s:7:"WRITE..";a:4:{s:7:"2016-05";i:78126;s:7:"2016-06";i:5301;s:7:"2016-09";i:386;i:2016;i:83677;}s:14:"SECOND WRITE..";a:2:{s:7:"2018-09";i:57280;i:2018;i:56842;}s:13:"A NEW JOURNEY";a:2:{s:7:"2019-05";i:42839;s:7:"2019-08";i:1790;}}",1149,"a:6:{s:7:"2016-05";i:78126;s:7:"2016-06";i:5301;s:7:"2016-09";i:386;s:7:"2018-09";i:57280;s:7:"2019-05";i:42839;s:7:"2019-08";i:1790;}"
409,"Yang Yoseob",male,y,86,2012,NULL,양요섭,"K=Yang_Yo-seob,I=yysbeast",NULL,3682,NULL,0,none,58535,,"a:1:{s:32:"YANG YOSEOP 2ND MINI ALBUM `白`";a:3:{s:7:"2018-02";i:49730;s:7:"2018-03";i:10128;i:2018;i:58535;}}",6908,"a:2:{s:7:"2018-02";i:49730;s:7:"2018-03";i:10128;}"
410,Penomeco,male,y,0,2014,NULL,페노메코,I=penomadeincorea,"Jung Dong Wook,정동욱",0,NULL,0,none,1000,,"a:1:{s:6:"GARDEN";a:1:{s:7:"2018-12";i:1000;}}",6725,"a:1:{s:7:"2018-12";i:1000;}"
411,Sori,female,y,232,2018,NULL,소리,I=lovesori_,"Kim Sori",0,NULL,0,none,0,,NULL,1467,a:0:{}
