id,id_parent,nome,vtype,vlink,id_artist,publishedon,views,likes,dislikes,lastupdate,recentviews,recentlikes,promoted,dead,promotedviews
1073,NULL,"No Make Up",main,eqcte1r3aiQ,226,2015-10-11,27724760,192948,2225,"2020-06-21 05:56:29",13671,80,n,n,0
1074,NULL,Eat,main,Ibb5RhoKfzE,226,2015-05-18,29155086,167407,2318,"2020-06-21 04:12:30",3449,49,n,n,0
1075,NULL,"Yanghwa BRDG",main,uLUvHUzd4UA,226,2014-09-30,24540767,169253,2304,"2020-06-21 10:21:02",7052,112,n,n,0
1076,0,Just,main,Skhwqq-iGQM,226,2015-02-01,11075174,62865,798,"2020-06-21 20:48:02",1434,10,n,n,0
1077,NULL,Babay,main,84m-0uO39SY,226,2013-04-08,9325529,37924,731,"2020-06-21 20:43:02",1150,8,n,n,0
1079,NULL,"Two Melodies",main,Jkozsve2oKU,226,2013-03-05,12635976,48351,765,"2020-06-21 10:19:02",1463,13,n,n,0
1080,NULL,Oasis,main,_1SX7W1IfJw,49,2015-07-08,18327605,118274,2228,"2020-06-21 10:22:02",4651,13,n,n,0
1081,1084,"Hug Me",duplicate,KRmJeoc2dR0,49,2014-06-11,1106145,13327,79,"2020-06-21 10:20:02",42,0,n,n,0
1082,NULL,Sofa,main,Ianq_1GDzbE,49,2014-10-29,4852211,60723,595,"2020-06-21 10:23:02",1376,20,n,n,0
1083,NULL,Sometimes,main,VN4EusA9zmE,49,2014-04-01,20537303,97883,1957,"2020-06-21 10:23:02",17415,37,n,n,0
1084,0,"Hug Me",main,zNkinODwdqk,49,2014-06-04,4841474,46910,521,"2020-06-21 10:20:02",426,3,n,n,0
1085,NULL,"Um Oh Ah Yeh",main,pFuJAIMQjHk,138,2015-06-18,37717230,404659,7908,"2020-06-21 03:25:02",11457,312,n,n,0
1086,NULL,"Mr Ambiguous",main,D15-XYRubsc,138,2014-06-17,8941435,134389,1364,"2020-06-21 10:24:02",2628,111,n,n,0
1087,NULL,"Ahh Oop!",main,JoqLnkcjZmQ,138,2015-04-01,6334114,79389,938,"2020-06-21 10:24:02",1489,57,n,n,0
1088,NULL,"Don't be happy",main,mMYDxR26970,138,2014-01-08,3270583,44535,277,"2020-06-21 21:16:02",709,38,n,n,0
1090,0,"Rhythm Ta",main,tYI5CriE6XU,95,2015-09-30,61123308,859796,19521,"2020-06-21 02:33:02",21542,481,n,n,0
1091,NULL,"My Type",main,ZS6vfv4sszg,95,2015-09-14,54017566,660432,15082,"2020-06-21 02:44:01",11865,266,n,n,0
1092,0,Apology,main,blSCDrx0CDA,95,2015-11-15,31254672,473429,5752,"2020-06-21 03:53:02",9178,211,n,n,0
1093,NULL,Anthem,main,qdD7ciXKfzE,95,2015-11-15,13982554,292430,4445,"2020-06-21 21:12:01",2842,156,n,n,0
1094,NULL,Airplane,main,ORzHsIWx8UQ,95,2015-09-30,29101463,405719,6152,"2020-06-21 04:14:01",7155,152,n,n,0
1096,1090,"Rhythm Ta",dance,y4mgw8AcwL8,95,2015-10-06,24596911,317489,4029,"2020-06-21 05:10:01",6125,107,n,n,0
1097,1043,"Sleepless Night",alternate,LMdZIZ6YbSE,9,2015-11-29,127525,3976,101,"2020-06-20 13:07:01",5,0,n,n,0
1098,0,Daddy,main,FrG4TEcSuRg,158,2015-11-30,505293906,3903811,259001,"2020-06-22 00:16:02",276174,2345,n,n,0
1099,NULL,"Napal Baji",main,tF27TNC_4pc,158,2015-11-30,68792449,404968,23692,"2020-06-21 02:22:01",27476,105,n,n,0
1100,0,Dope,main,BVwAVbKYYeM,40,2015-06-23,572515154,5856168,146322,"2020-06-22 00:40:02",203069,3337,n,n,0
1101,1108,Mansae,duplicate,MKbwrcIjfy8,171,2015-09-09,19378289,246703,2944,"2020-06-21 21:36:02",1564,27,n,n,0
1102,1607,"Adore U",duplicate,JyQD-B_SqUU,171,2015-05-29,11126323,166353,1698,"2020-06-21 10:24:30",799,29,n,n,0
1103,1607,"Adore U",alternate,O1H_vLSgnZQ,171,2015-06-29,4993058,124902,294,"2020-06-21 21:43:02",1117,71,n,n,0
1104,1607,"Adore U",dance,HQRl6iipA1w,171,2015-06-20,5109072,80235,391,"2020-06-21 10:25:01",562,22,n,n,0
1105,1607,"Adore U",dance,wPYLRdLZ5ts,171,2015-06-19,9527212,131390,647,"2020-06-21 10:25:01",1986,52,n,n,0
1106,1108,Mansae,alternate,O1c4Z6wnvW4,171,2015-10-22,7854216,182127,640,"2020-06-21 10:28:02",2224,87,n,n,0
1107,1108,Mansae,dance,Lh6I4k5rYM4,171,2015-09-26,4356198,89466,311,"2020-06-21 10:26:01",1299,61,n,n,0
1108,NULL,Mansae,main,9M7k9ZV67c0,171,2015-09-09,43595553,621877,6660,"2020-06-21 03:06:01",22275,525,n,n,0
1109,0,"Like Ohh-Ahh",main,0rtV5esQT6I,208,2015-10-19,361396919,2236641,186339,"2020-06-22 00:42:01",123337,1456,n,n,0
1110,1109,"Like Ohh-Ahh",alternate,CtE2MauDkrs,208,2015-10-26,3504122,52582,2668,"2020-06-21 10:25:01",204,11,n,n,0
1111,1109,"Like Ohh-Ahh",alternate,ADmSA0eE8SU,208,2015-11-13,33856030,302070,14807,"2020-06-21 03:42:02",8110,188,n,n,0
1112,0,"Dear Santa",main,CL34w0xql7s,79,2015-12-03,16022899,265237,8053,"2020-06-21 10:26:01",795,17,n,n,0
1113,1112,"Dear Santa (eng ver)",alternate,FXbwcq6WZ-M,79,2015-12-03,6801238,189720,4047,"2020-06-21 21:38:02",240,7,n,n,0
1114,0,"For You",main,hyKBa3RNo4M,134,2015-12-06,4784803,50963,1539,"2020-06-21 10:24:02",460,6,n,n,0
1115,NULL,"Candy Jelly Love",main,HRQEs4vOIrY,134,2014-11-16,6552411,67828,3264,"2020-06-21 10:28:02",1374,12,n,n,0
1116,NULL,Hi~,main,zbnRfBGjeaw,134,2015-03-02,3986116,53345,2233,"2020-06-21 21:35:02",1436,19,n,n,0
1117,0,"Shooting Star",main,5uX_wPvkgu8,134,2015-09-13,2004271,30489,1380,"2020-06-21 21:35:02",130,3,n,n,0
1118,1116,Hi~,alternate,KMLrtgy6l00,134,2015-03-15,1826260,19991,546,"2020-06-21 10:29:01",169,3,n,n,0
1119,NULL,"어제처럼 굿나잇",main,YXGVpjqIopE,134,2014-11-09,5435706,75496,3048,"2020-06-21 21:37:02",342,8,n,n,0
1120,1115,"Candy Jelly Love",alternate,Bfejxue4vMs,134,2014-12-03,1999429,24302,1036,"2020-06-21 21:37:02",108,5,n,n,0
1121,1116,Hi~,alternate,tx21BWh3OOE,134,2015-03-24,1524499,13917,585,"2020-06-21 10:29:01",114,3,n,n,0
1122,1115,"Candy Jelly Love",alternate,kABkuIF7zWg,134,2014-12-08,1684408,17908,609,"2020-06-21 10:29:02",85,1,n,n,0
1127,0,Run,main,5Wn85Ge22FQ,40,2015-11-29,133842891,2422678,34984,"2020-06-21 01:06:01",134191,2255,n,n,0
1128,1114,"For You",alternate,mFnN0q05_B4,134,2015-12-06,2090156,29835,911,"2020-06-21 10:30:01",481,11,n,n,0
1129,NULL,"Sing for you",main,nqaSboKBIuA,61,2015-12-09,37472196,783592,12268,"2020-06-21 03:26:02",8517,357,n,n,0
1131,NULL,"Garagara go!!",main,fkwPTz67sgI,28,2009-06-29,48367919,133051,4667,"2020-06-21 02:53:01",7547,46,n,n,0
1132,NULL,"My Heaven",main,Hjc03nySrbw,28,2009-05-25,34624245,123452,2663,"2020-06-21 03:37:01",3712,31,n,n,0
1133,NULL,"Beautiful Hangover",main,zYuYqgcWDWY,28,2010-08-24,27187983,132039,2247,"2020-06-21 05:59:02",3827,24,n,n,0
1134,NULL,"With U",main,FzRX52HWbzs,28,2008-10-09,10274071,43917,624,"2020-06-21 10:30:01",446,17,n,n,0
1135,NULL,"Number 1",main,NUa2o0CJMDw,28,2008-10-07,6416002,26705,555,"2020-06-21 10:31:02",123,2,n,n,0
1136,0,"Goodbye Baby",main,IBK0nvJlfgw,28,2009-08-26,1962280,22499,212,"2020-06-21 10:31:02",255,12,n,n,0
1137,600,Dolls,alternate,fzJX1YdrbVw,9,2013-03-06,1769867,8657,209,"2020-06-21 21:39:02",318,6,n,n,0
1138,601,Gun,alternate,KuRFGoBDGPA,9,2013-10-21,1034221,6139,165,"2020-06-21 10:31:02",115,4,n,n,0
1139,NULL,Catallena,main,Med2XipHJJM,153,2014-03-11,28715030,309255,9443,"2020-06-21 06:14:02",13750,348,n,n,0
1140,1139,Catallena,dance,HxZvLRPF2j0,153,2014-03-18,20448978,189183,3575,"2020-06-21 10:32:02",6298,264,n,n,0
1141,261,"Ringa Linga (Performance)",dance,Ho1y-4mXIL0,199,2013-11-07,83472145,698929,15227,"2020-06-21 02:14:02",12912,159,n,n,0
1142,NULL,"Michi Go",main,mrwnL62HObI,68,2013-04-19,24594901,284327,9856,"2020-06-21 10:32:02",3048,54,n,n,0
1143,NULL,"A boy",main,PMwWxmrQSGE,68,2009-11-11,17095056,143171,2127,"2020-06-21 10:32:30",8197,106,n,n,0
1144,NULL,Butterfly,main,_k0GsfWrNh0,68,2009-10-23,6957301,66439,1088,"2020-06-21 21:40:30",257,11,n,n,0
1145,0,"This Love",main,6d_cUb6wRxU,28,2008-10-02,10038312,67185,1368,"2020-06-21 10:33:01",1736,38,n,n,0
1146,0,"We belong together",main,bjTEMBB-mjY,28,2008-10-02,15968926,91993,1426,"2020-06-21 10:33:01",3107,49,n,n,0
1147,880,La-la-la,duplicate,JYmKVTutkVk,28,2009-08-26,9387018,91332,1249,"2020-06-21 10:33:02",406,13,n,n,0
1148,NULL,"Gotta talk to U",main,Yki3X1pG3ZE,170,2013-08-18,17664950,269737,4929,"2020-06-21 21:43:02",2209,35,n,n,0
1149,NULL,V.V.I.P.,main,ygkhxUItiUM,170,2011-01-20,9023480,100807,1976,"2020-06-21 10:34:01",435,14,n,n,0
1150,NULL,Flame,main,xntINgnZ5dc,43,2015-12-16,2704334,33346,949,"2020-06-21 10:34:01",221,3,n,n,0
1151,NULL,"Please don't",main,PdUiCJnRptk,114,2012-10-10,64182933,603007,11206,"2020-06-21 02:29:01",20139,192,n,n,0
1152,NULL,"You don't know love",main,alZ9hvgfIk4,114,2013-10-20,27042906,292079,4259,"2020-06-21 06:00:02",4157,66,n,n,0
1153,NULL,"Love Blossom",main,iRGOb6aKcgw,114,2013-04-03,15211519,98157,1534,"2020-06-21 10:35:02",3390,20,n,n,0
1154,NULL,"I Need You",main,vpOau9ZxQNY,114,2012-02-13,9406197,53679,849,"2020-06-21 21:41:02",1577,12,n,n,0
1155,NULL,Growing,main,rNX6vPKoMwo,114,2015-03-24,1222839,16774,124,"2020-06-21 10:35:02",85,1,n,n,0
1156,NULL,"Me You",main,nUYu7SFzhBQ,167,2015-04-22,13562612,90662,1625,"2020-06-21 10:36:02",2999,20,n,n,0
1157,NULL,#LuvUHater,main,r4he0kjr-NE,167,2015-04-08,1022975,20441,517,"2020-06-21 10:35:02",55,4,n,n,0
1158,NULL,"Body Language",main,8kdQmd5CNN4,167,2014-08-03,7187137,47014,2267,"2020-06-21 21:42:02",798,7,n,n,0
1159,0,"Story of someone I know",main,eVdjb3AtKpM,167,2013-08-01,9921157,47135,1230,"2020-06-21 10:36:02",845,11,n,n,0
1160,NULL,"Break up dinner",main,3FowjIBQms4,167,2013-11-20,4022604,18959,369,"2020-06-21 10:37:01",385,0,n,n,0
1161,NULL,"Where Did You Sleep",main,Ve7ZWkXvdPU,167,2013-11-05,3177110,11860,273,"2020-06-21 10:37:01",152,0,n,n,0
1162,NULL,"맛좋은 산",main,_jx3qP9LiqI,167,2010-09-13,2983849,16015,1163,"2020-06-21 21:49:02",796,12,n,n,0
1163,NULL,"Love Sick",main,N--lL_6ZBys,167,2010-11-02,836658,3881,138,"2020-06-20 13:10:02",77,0,n,n,0
1164,NULL,"가면 안돼",main,KyhNRnABBCM,167,2011-04-29,573089,4885,130,"2020-06-20 13:10:02",107,4,n,n,0
1165,1146,"We belong together",alternate,_0Zt--jC8nk,28,2009-08-26,2564706,24582,266,"2020-06-21 10:38:01",158,9,n,n,0
1167,0,"Gee (Japanese Version)",main,mpoKx48WmEM,78,2012-04-03,26014129,139525,4442,"2020-06-21 09:37:02",17175,112,n,n,0
1168,541,UP&DOWN,alternate,1BbOnb2gNY4,60,2015-02-16,23306806,182504,6633,"2020-06-21 09:38:02",1652,15,n,n,0
1169,0,"Officially Missing You, too",main,3J-0MJIlLeA,75,2012-10-31,4954025,29208,567,"2020-06-21 21:44:30",914,4,n,n,0
1170,NULL,Diamond,main,9Kq9clHorf0,178,2014-12-09,750750,12809,189,"2020-06-20 13:06:01",32,0,n,n,0
1171,1170,Diamond,alternate,Wa8bUjwZdn4,178,2014-12-09,501854,6127,136,"2020-06-20 13:55:01",11,0,n,n,0
1172,0,24/7,main,kQwhjXE27XI,6,2013-01-16,2707480,39670,1322,"2020-06-21 21:50:02",109,2,n,n,0
1173,0,Erase,main,rwNftbOCJKc,90,2014-11-19,12366702,109001,1463,"2020-06-21 21:44:01",5663,26,n,n,0
1174,1173,Erase,alternate,99eyHVG5Du0,90,2014-11-24,17258732,150615,2624,"2020-06-21 21:45:01",2581,42,n,n,0
1175,0,"Dark Panda",main,XTAZ81djBfg,91,2015-08-25,2611297,42562,1455,"2020-06-21 21:44:01",100,5,n,n,0
1176,0,"Love Line",main,qM0S0iQ84YA,89,2015-12-17,1151810,16470,242,"2020-06-21 10:38:01",57,0,n,n,0
1177,1176,"Love Line",alternate,ifNA0OnMJzk,89,2015-12-17,1595011,28737,280,"2020-06-21 21:45:01",159,6,n,n,0
1178,796,"I need U",dance,hvUZb9NT7EY,40,2015-05-03,41658882,797262,4694,"2020-06-21 03:11:02",13845,634,n,n,0
1179,1127,Run,dance,9S3ZhJGv8JM,40,2015-12-09,22353127,525853,2557,"2020-06-21 05:08:02",5884,300,n,n,0
1180,1100,Dope,dance,NnbIIXNPtPU,40,2015-06-28,16976363,408179,2049,"2020-06-21 21:46:01",10624,617,n,n,0
1181,578,"War of Hormone",dance,70SMjxn4FBA,40,2015-06-04,36720590,948590,6549,"2020-06-21 03:29:01",22754,983,n,n,0
1182,NULL,Colorful,main,a3bgxXKimGA,172,2013-12-20,8669046,147049,1299,"2020-06-21 10:38:01",1261,21,n,n,0
1183,NULL,Dumb&Dumber,main,QjZkpm7_kRk,95,2015-12-23,31249367,491965,8135,"2020-06-21 03:53:02",7573,245,n,n,0
1184,NULL,"What's Wrong?",main,KS2UujCafvQ,95,2015-12-23,15157236,288718,3953,"2020-06-21 10:39:01",2557,88,n,n,0
1185,NULL,Again,main,6tPrej8Qdr0,206,2015-12-20,15063014,139302,4054,"2020-06-21 10:39:01",4124,36,n,n,0
1186,NULL,"Hide and Seek",main,oIdNdZwg768,206,2015-12-21,2850488,25749,593,"2020-06-21 10:39:01",572,5,n,n,0
1187,860,"Just Right",dance,4EvV0IXd1BU,80,2015-07-16,35378042,607473,5959,"2020-06-21 03:34:02",9499,314,n,n,0
1188,860,"Just Right",dance,nqmY53BICOM,80,2015-07-16,10952814,218619,1250,"2020-06-21 10:40:01",2596,104,n,n,0
1191,638,A,dance,v6aIv5X_9oE,80,2014-07-20,10333681,162555,917,"2020-06-21 10:40:01",1021,49,n,n,0
1194,642,"Girls Girls Girls",dance,ItPurkuV8ss,80,2014-02-10,11863826,162488,1065,"2020-06-21 10:40:01",1792,55,n,n,0
1195,642,"Girls Girls Girls",dance,BKFrVY2GNVo,80,2014-01-26,3711619,69147,572,"2020-06-21 10:41:01",184,14,n,n,0
1196,1044,"Confession Song",alternate,iGnVdD0vN8o,80,2015-11-27,19187183,364051,2143,"2020-06-21 10:41:01",3619,126,n,n,0
1197,883,Heartbreaker,duplicate,Jw4FyZ7jvMc,68,2009-08-26,5510623,56058,957,"2020-06-21 21:46:01",438,10,n,n,0
1198,1144,Butterfly,duplicate,98qqghzKAMM,68,2009-10-23,3028938,45822,492,"2020-06-21 21:47:01",409,13,n,n,0
1199,1143,"A boy",alternate,-M56Ijgm4fo,68,2009-11-11,2396463,26538,335,"2020-06-21 21:47:01",330,4,n,n,0
1200,886,"I'll Be There (english version)",alternate,IgsvOxK0WqA,199,2010-08-24,9188070,61694,1071,"2020-06-21 10:41:01",600,13,n,n,0
1201,290,"Where U At",duplicate,ro0d717tejg,199,2009-10-14,8013795,38163,874,"2020-06-21 21:48:01",107,5,n,n,0
1202,541,UP&DOWN,duplicate,xTJDZEuxy8A,60,2015-01-15,23856033,134256,5482,"2020-06-21 09:38:02",1182,0,n,n,0
1203,NULL,Venus,main,zU3Ug5pw7sw,83,2012-05-08,7761276,67475,2326,"2020-06-21 10:42:01",1101,6,n,n,0
1204,1209,"I'm ill",duplicate,UakvkN_dd1M,83,2015-07-26,2662538,34571,693,"2020-06-21 10:42:01",1541,15,n,n,0
1205,NULL,"Would you stay for tea?",main,bfVYOFCQufw,83,2013-05-01,2722688,28753,482,"2020-06-21 10:43:01",844,11,n,n,0
1206,0,"Sticky Sticky",main,aP2PILSAwLs,83,2014-11-05,6321129,36847,2451,"2020-06-21 10:43:01",665,16,n,n,0
1208,0,WiggleWiggle,main,SkRSXFQerZs,83,2015-01-08,4395990,71405,3561,"2020-06-21 10:44:01",2680,38,n,n,0
1209,0,"I'm ill",main,OtSS4xcdXpI,83,2015-07-21,17168419,122863,3858,"2020-06-21 10:43:01",7125,47,n,n,0
1210,1208,WiggleWiggle,alternate,jyOJ-_HfqBM,83,2015-01-06,5145036,45053,1107,"2020-06-21 10:44:01",1623,14,n,n,0
1211,1206,"Sticky Sticky",alternate,9_kEcivwNxI,83,2014-11-30,6424596,43469,1493,"2020-06-21 10:44:01",3302,25,n,n,0
1212,NULL,"I Feel Good",main,CWFB8HCQsu0,60,2012-08-14,13510998,103250,2172,"2020-06-21 21:49:02",1219,19,n,n,0
1213,NULL,"WHOZ That girl",main,enrUVf_JTz8,60,2012-02-15,10670085,68747,3046,"2020-06-21 10:45:01",866,11,n,n,0
1214,256,"Good Boy",dance,cZPYWcAg86Q,73,2014-12-08,74560762,718005,11227,"2020-06-21 02:19:01",31626,459,n,n,0
1215,953,ZUTTER,dance,cBRaZT1KqGc,74,2015-08-05,13393571,184075,2003,"2020-06-21 10:45:01",3307,66,n,n,0
1219,NULL,"I'll be There",main,hXugfiaxLYQ,184,2012-09-18,3909546,37861,1056,"2020-06-21 10:46:01",459,13,n,n,0
1220,NULL,"I Did It",main,j6Mns7IbRFE,184,2014-08-07,1834449,27966,762,"2020-06-21 10:46:01",87,5,n,n,0
1221,NULL,Tonight,main,6VSpBPqBJF8,184,2013-08-27,7886829,70665,2374,"2020-06-21 04:39:01",3344,19,n,n,0
1222,0,"Russian Roulette",main,IrIAoajRIUY,184,2012-02-08,2031186,22080,414,"2020-06-21 10:47:01",237,7,n,n,0
1223,6005,"You Don't Love Me",duplicate,99-Eit4a3-0,184,2014-01-26,1615354,23996,1317,"2020-06-21 10:47:01",277,10,n,n,0
1224,NULL,Painkiller,main,mkiLNi0fA-Y,184,2012-03-28,1520206,20167,407,"2020-06-21 21:52:02",242,8,n,n,0
1225,NULL,Ghost,main,DikFQp6a7FM,184,2014-11-04,1456366,16359,157,"2020-06-21 10:48:02",103,3,n,n,0
1226,NULL,Lonely,main,C9GqA2veVH4,184,2012-11-20,4505800,36734,1031,"2020-06-21 10:48:02",907,3,n,n,0
1227,NULL,Doggedly,main,SqMvrDJc7LQ,184,2012-01-09,1243275,9252,182,"2020-06-21 21:50:02",98,3,n,n,0
1228,NULL,Sorry,main,7WPFE78UiW0,155,2015-10-07,1525659,10905,280,"2020-06-21 10:48:02",82,4,n,n,0
1233,NULL,"Do if for the fun",main,G-Jm31_vSdA,167,2015-12-29,1185226,11654,1051,"2020-06-21 07:57:01",327,4,n,n,0
1234,0,"Good Bye (My love from the star OST)",main,CYyD1cQoIJY,88,2014-02-07,8410961,49151,822,"2020-06-21 08:12:02",2899,23,n,n,0
1235,NULL,"Like a star (My Love from the Star OST)",main,pwcxpfiAoEQ,114,2014-01-27,5092583,18366,421,"2020-06-21 21:21:02",468,2,n,n,0
1236,NULL,"My Destiny (My Love From the Star OST)",main,D07Q2k04uCU,136,2014-01-19,27326190,158565,3172,"2020-06-21 05:43:01",13488,135,n,n,0
1237,0,"Only one day (Mask OST)",main,najmnTTtu2s,136,2015-06-11,3185095,19904,358,"2020-06-21 05:08:02",1507,11,n,n,0
1238,NULL,"Miss you... Crying",main,-a0CAxEUK7M,136,2014-03-05,1671721,11924,173,"2020-06-21 09:18:02",114,3,n,n,0
1240,1241,"Truth of Dare",duplicate,dmUwNaIEZ1g,70,2014-02-09,2640945,18393,557,"2020-06-21 04:43:02",496,4,n,n,0
1241,0,"Truth of Dare",main,ZrdNZUUHt60,70,2014-02-05,3618343,33176,960,"2020-06-21 10:49:02",327,7,n,n,0
1242,NULL,"Paradise Lost",main,4i32ANEa5mk,70,2015-03-11,19839658,182829,8417,"2020-06-21 10:48:30",3605,63,n,n,0
1243,NULL,Apple,main,qSEtAC8wkhw,70,2015-03-12,4957760,35071,1508,"2020-06-21 10:50:02",475,7,n,n,0
1244,NULL,"Fxxk U",main,VSAVsstaj4E,70,2014-01-27,18684704,140516,11352,"2020-06-21 10:50:02",3200,30,n,n,0
1245,755,"Be Ambitious",duplicate,p749_yBqgUk,51,2013-06-19,1281075,6927,1385,"2020-06-21 10:51:02",37,0,n,n,0
1246,750,Joker,duplicate,SraXuEUJxfQ,51,2015-04-14,4914091,13741,1149,"2020-06-21 10:51:02",60,1,n,n,0
1247,864,Remember,duplicate,akoSG0kRcXw,18,2015-07-15,3927213,67100,2890,"2020-06-21 10:52:02",632,5,n,n,0
1248,469,Luv,duplicate,dME1pCQQZQM,18,2014-11-23,3525276,47730,1044,"2020-06-21 10:52:02",1019,19,n,n,0
1249,NULL,Crystal,main,csNNWUSxB5w,18,2014-06-15,1963305,22570,550,"2020-06-21 10:53:01",90,3,n,n,0
1250,NULL,"Good Morning Baby",main,SshpsY8GILg,18,2014-01-12,5216268,39049,1122,"2020-06-21 10:53:01",547,7,n,n,0
1251,0,"Lonely Night",main,tr6Xi0DNWj8,71,2016-01-03,21133450,213341,3326,"2020-06-21 10:54:01",6610,80,n,n,0
1252,NULL,"Someone like U",main,6H1QOFBNRWs,51,2016-01-04,8948749,96046,1743,"2020-06-21 04:43:02",2003,29,n,n,0
1253,1252,"Someone like U",duplicate,AR6ge_NYXNE,51,2016-01-04,567800,11229,126,"2020-06-20 13:28:30",84,5,n,n,0
1254,NULL,Boyfriend,main,zd5GGvWWnzU,34,2011-05-25,30630190,254625,10508,"2020-06-21 03:57:01",5541,101,n,n,0
1255,NULL,Bounce,main,hnum0Qie2rY,34,2015-03-08,6955853,122656,1150,"2020-06-21 10:54:01",977,32,n,n,0
1256,1255,Bounce,dance,_RaXh9NX3C0,34,2015-03-17,2718731,41213,586,"2020-06-21 04:44:02",129,7,n,n,0
1257,NULL,"White Out",main,B8QLLknB6Kw,34,2014-11-02,1315623,25876,196,"2020-06-21 04:44:30",15,0,n,n,0
1258,NULL,Witch,main,o1nkmcTZEcs,34,2014-10-12,10238609,165417,2060,"2020-06-21 10:54:01",3285,96,n,n,0
1259,NULL,Alarm,main,WNTTGs_H0pc,34,2014-06-10,1454893,27815,163,"2020-06-21 10:55:01",108,3,n,n,0
1260,NULL,Obsession,main,zWUGHlefpYk,34,2014-06-04,12163011,160278,1793,"2020-06-21 10:55:01",1217,19,n,n,0
1261,NULL,On&On,main,DMBWex5v1fE,34,2013-05-27,4431855,55908,877,"2020-06-21 10:56:02",299,7,n,n,0
1262,NULL,"I Yah",main,utJrJuBQ244,34,2013-01-09,12444370,127920,2201,"2020-06-21 10:55:01",1532,20,n,n,0
1263,NULL,Janus,main,fPhfnAQGB0E,34,2012-11-07,24252025,235402,3947,"2020-06-21 05:11:01",7403,85,n,n,0
1264,NULL,"Love Style",main,UoFLHRVsVuU,34,2012-06-14,5325749,54870,1385,"2020-06-21 10:58:01",235,3,n,n,0
1265,NULL,"I'll be There",main,CipF26oiY54,34,2011-12-07,5583180,54151,925,"2020-06-21 10:57:02",464,15,n,n,0
1266,NULL,"Don't touch my girl",main,f1cZ2uzxCjI,34,2011-10-05,9080658,77269,1802,"2020-06-21 10:56:02",877,25,n,n,0
1267,1266,"Don't touch my girl",alternate,Sfl3xl_LRnk,34,2011-10-12,987468,10863,135,"2020-06-20 13:37:02",72,2,n,n,0
1268,1266,"Don't touch my girl",dance,lraAZoPzNHg,34,2011-10-19,565292,8038,42,"2020-06-20 13:51:02",24,1,n,n,0
1269,1254,Boyfriend,dance,WRttwRhPl68,34,2011-06-02,2206825,22024,243,"2020-06-21 10:57:02",84,3,n,n,0
1270,NULL,Closer,main,isUudT58Xfk,152,2015-10-07,12826841,181879,2790,"2020-06-21 10:58:02",8294,81,n,n,0
1271,NULL,Cupid,main,fCrCUv6rQ7I,152,2015-04-19,6602763,73883,2487,"2020-06-21 04:46:02",2533,23,n,n,0
1272,0,"The Light",main,c-cOZgaotPY,203,2015-04-09,5820353,201058,1108,"2020-06-21 10:59:01",2125,85,n,n,0
1274,NULL,"Open the Door",main,FLPLgJqeZJw,132,2013-10-30,28144659,175779,7684,"2020-06-21 05:51:02",11009,84,n,n,0
1275,NULL,"Ordinary Song",main,uM2q4quUxlM,132,2014-03-19,2589337,5874,293,"2020-06-21 04:47:02",189,4,n,n,0
1276,NULL,"A guy like me",main,o82Zc-_l4ls,132,2013-09-23,2411681,7284,293,"2020-06-21 04:48:02",231,1,n,n,0
1277,1270,Closer,duplicate,rFfBqu6vG6s,152,2015-10-19,4676703,62783,811,"2020-06-21 04:48:02",1033,18,n,n,0
1278,NULL,"Cry Again",main,nBmW1IDchS0,53,2015-01-20,8721124,51648,757,"2020-06-21 10:59:01",1477,8,n,n,0
1279,NULL,"Two Lovers",main,p0dKKDO3ooc,53,2015-03-17,12093811,46803,978,"2020-06-21 10:59:01",2499,12,n,n,0
1280,0,"It's alright this is love",main,nXHvDDLiANA,53,2014-07-29,23263418,65287,4257,"2020-06-21 05:09:01",2728,28,n,n,0
1281,NULL,"Be Warmed",main,1KtpinQW1DM,53,2013-03-31,6086097,28464,477,"2020-06-21 11:05:01",1142,3,n,n,0
1282,NULL,"Don't say Goodbye",main,CuwRqIzkyOQ,53,2011-08-28,18165418,97718,2267,"2020-06-21 11:05:01",18531,70,n,n,0
1283,NULL,"The Letter",main,YVLIn6xMSh0,53,2013-11-13,5788092,27767,594,"2020-06-21 11:06:01",1749,13,n,n,0
1284,0,Moment,main,-HBkX3VGrWw,53,2015-11-03,983698,6691,174,"2020-02-05 13:20:55",39,1,n,y,0
1285,NULL,Turtle,main,ykAoxJCZG8w,53,2013-03-03,8959312,44357,1216,"2020-06-21 11:06:01",2844,9,n,n,0
1286,NULL,"Just the two of us",main,iobhxO7W6Ow,53,2013-03-17,3302832,14682,280,"2020-06-21 11:07:01",663,1,n,n,0
1287,NULL,"Sorry, I'm happy",main,odqk5KLJpaU,53,2015-01-22,5089973,27182,388,"2020-06-21 11:07:01",901,4,n,n,0
1288,NULL,Return,main,Xw0URnMrFV8,130,2012-11-21,20564312,120501,2608,"2020-06-21 01:44:02",40686,83,n,n,0
1289,NULL,"And goodbye",main,b77ZUfs_-2M,130,2015-06-11,844120,7265,62,"2020-06-21 22:47:01",31,1,n,n,0
1290,NULL,Invite,main,6WcmA-KmnB8,130,2012-12-16,1619257,14705,203,"2020-06-21 11:07:01",283,0,n,n,0
1291,NULL,Study,main,x6qask_cn-I,186,2013-07-10,2260545,19789,760,"2020-06-21 11:08:01",167,1,n,n,0
